B1_max,B2_max,B3_max,B4_max,B5_max,B6_max,B7_max,B8_max,B8A_max,B9_max,B10_max,B11_max,B12_max,EVI_max,GNDVI_max,NDMI_max,NDVI_max,VH_max,VV_max,Year,Field
0.710570514202118,0.776909396052361,0.436846546828747,0.866727516055107,0.0611447561532259,0.071924364194274,0.0923017486929893,0.119524661451578,0.154036469757557,0.352409891784191,0.44117721170187,0.447405152022838,0.466374970972538,0.611717656254768,5.51552379131317,0.278451055288315,0.222910910844803,-14.5716037750244,-8.04493010044098,2020,THOMPSON LORETO
