id,Year,Field,Variety,Kg_He,Area_He,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B9_mean,B10_mean,B11_mean,B12_mean,EVI_mean,GNDVI_mean,NDMI_mean,NDVI_mean,VH_mean,VV_mean,min_Temp,max_Temp,mean_Temp,sum_Temp,median_Temp,stdv_Temp,min_Hum,max_Hum,mean_Hum,sum_Hum,median_Hum,stdv_Hum,min_GGD,max_GGD,mean_GGD,sum_GGD,median_GGD,stdv_GGD,min_Evapo,max_Evapo,mean_Evapo,sum_Evapo,median_Evapo,stdv_Evapo,N.Unit.He,K20.Unit.He,P.Unit.He,CaO.Unit.He,MgO.Unit.He
11,2019,THOMPSON 07,THOMPSON,27008.0882352941,3.4,0.100811287760735,0.147267669439316,0.158990517258644,0.142115592956543,0.174554094672203,0.253574341535568,0.278507322072983,0.286353349685669,0.297796040773392,0.388260781764984,0.106145575642586,0.205288052558899,0.129407703876495,0.347977250814438,0.279263377189636,0.156045809388161,0.327697426080704,-17.0637340545654,-9.98493194580078,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
12,2019,THOMPSON 08,THOMPSON,30371.9117647059,3.4,0.0876671969890594,0.183648154139519,0.223285362124443,0.193810343742371,0.22851450741291,0.311640828847885,0.338652342557907,0.345437109470367,0.353489965200424,0.428425133228302,0.114376209676266,0.224860787391663,0.134882315993309,0.336586982011795,0.213101521134377,0.200562134385109,0.27471387386322,-17.107837677002,-9.93003082275391,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
13,2019,THOMPSON 96,THOMPSON,27943.8421052632,9.5,0.1115902364254,0.161342099308968,0.174352779984474,0.154911532998085,0.189117357134819,0.272388786077499,0.297522038221359,0.303884416818619,0.315512329339981,0.41191890835762,0.125981733202934,0.219239607453346,0.134735882282257,0.363416314125061,0.266569405794144,0.154153794050217,0.31848555803299,-16.8177337646484,-10.0268888473511,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,40
14,2019,CRIMSON 99-00,CRIMSON,53384.9590163934,12.2,0.0303192753344774,0.038209967315197,0.0658195614814758,0.0695424601435661,0.121848493814468,0.249392256140709,0.291266769170761,0.30174857378006,0.31919851899147,0.395705014467239,0.137263908982277,0.24517285823822,0.169991016387939,0.396497696638107,0.604288518428802,0.0725913494825363,0.574807703495026,-17.0024814605713,-9.97220039367676,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,160,320,60,64,80
15,2019,CRIMSON 04,CRIMSON,61283.5416666667,2.4,0.0413393788039684,0.041290745139122,0.0694072470068932,0.0714524611830711,0.127529814839363,0.255922913551331,0.295353353023529,0.306607067584991,0.322268426418304,0.400504946708679,0.135112136602402,0.241897478699684,0.167799532413483,0.406222939491272,0.601305365562439,0.0938996598124504,0.583875119686127,-16.9647350311279,-9.90539455413818,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,80,160,30,32,40
16,2019,TIMCO 14 CR,TIMCO,50073.0487804878,4.1,0.0318227186799049,0.0423777215182781,0.069252647459507,0.0742242485284805,0.119751341640949,0.249953150749207,0.294238269329071,0.301325410604477,0.313872128725052,0.385110080242157,0.109870173037052,0.215585500001907,0.159251630306244,0.388986647129059,0.587012529373169,0.133873701095581,0.560128390789032,-17.3296890258789,-10.0428333282471,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,113,100,30,14.4,50
17,2019,INIAGRAPE ONE 14,INIAGRAPEONE,46748.1818181818,1.1,0.0345636121928692,0.0440958589315414,0.0691988095641136,0.0823533609509468,0.124272935092449,0.222275972366333,0.260579615831375,0.271940946578979,0.288416564464569,0.344633340835571,0.0651696100831032,0.241660103201866,0.178332760930061,0.328124701976776,0.572536587715149,0.0498728342354298,0.512165725231171,-18.6327877044678,-11.3972425460815,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,158,200,30,62.4,0
19,2019,SABLE 14,SABLE,34794.4047619048,4.2,0.131957590579987,0.16754275560379,0.181523039937019,0.178642794489861,0.20883809030056,0.293871730566025,0.325369715690613,0.331238508224487,0.347583413124084,0.400217294692993,0.0883523970842361,0.269824624061584,0.177063062787056,0.343014478683472,0.297213554382324,0.0736196115612984,0.284111529588699,-18.1635112762451,-11.1045503616333,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
20,2019,SABLE 16,SABLE,8711.25,1.9,0.0556215941905975,0.0569782629609108,0.0817686021327972,0.0991565063595772,0.13722887635231,0.218135342001915,0.248364418745041,0.253124266862869,0.271343648433685,0.352926969528198,0.106454469263554,0.24178221821785,0.190368995070457,0.267071217298508,0.485281139612198,0.00422321213409305,0.408064514398575,-18.0377597808838,-10.311990737915,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
21,2020,THOMPSON 00,THOMPSON,37807.8645833333,9.6,0.0808160379528999,0.107331104576588,0.126364380121231,0.135450154542923,0.170637160539627,0.239154651761055,0.262617111206055,0.275304764509201,0.287267088890076,0.442734807729721,3.22369980812073,0.238233923912048,0.156665205955505,0.273050993680954,0.372386872768402,0.076916515827179,0.343289107084274,-17.0989112854004,-10.2779989242554,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
22,2020,THOMPSON 07,THOMPSON,38150.5882352941,3.4,0.105222538113594,0.141343280673027,0.157901033759117,0.142574965953827,0.180139541625977,0.302277833223343,0.347663015127182,0.361304134130478,0.37236499786377,0.473775863647461,0.0527339056134224,0.202556520700455,0.116645954549313,0.473739236593246,0.39014059305191,0.276438891887665,0.430612474679947,-16.9929180145264,-10.0842094421387,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
23,2020,THOMPSON 08,THOMPSON,34097.5,3.4,0.109827630221844,0.181891888380051,0.211324751377106,0.192314982414246,0.228989988565445,0.337841302156448,0.379034698009491,0.391810745000839,0.399409562349319,0.513029396533966,0.0980269610881805,0.224886044859886,0.128366708755493,0.423947215080261,0.30015954375267,0.264039546251297,0.339504599571228,-17.0353240966797,-10.2734003067017,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
24,2020,THOMPSON 96,THOMPSON,36522.8947368421,9.5,0.119723685085773,0.159023299813271,0.175063535571098,0.160150140523911,0.196907237172127,0.310118049383163,0.349395781755447,0.359456419944763,0.369528323411942,0.488996654748917,0.0585940256714821,0.208736881613731,0.120598860085011,0.442181169986725,0.344756156206131,0.261363863945007,0.382054209709167,-17.127758026123,-10.2571601867676,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
25,2020,CRIMSON 99-00,CRIMSON,52419.7592373489,12.2,0.0407155938446522,0.0490443333983421,0.072485625743866,0.0874507054686546,0.131138950586319,0.216786876320839,0.247222304344177,0.261606276035309,0.276495724916458,0.429024994373322,2.61556243896484,0.255854994058609,0.188439786434174,0.303425937891006,0.550026953220367,0.000472305167932063,0.481177866458893,-17.1320819854736,-10.2391319274902,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,160,320,60,64,300
26,2020,CRIMSON 04,CRIMSON,52500.7656182423,2.4,0.0394897386431694,0.0400162041187286,0.06717499345541,0.0721560418605804,0.125824481248856,0.236693292856216,0.269824683666229,0.283244490623474,0.295425236225128,0.427414864301682,1.23584258556366,0.235353603959084,0.163851737976074,0.370515793561935,0.606325209140778,0.0835726335644722,0.581503927707672,-16.9363269805908,-10.1336641311646,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,100
27,2020,TIMCO 14 CR,TIMCO,74931.2195121951,4.1,0.0307538248598576,0.0415481254458427,0.0688497424125671,0.0740126594901085,0.121319562196732,0.252566754817963,0.297871947288513,0.310756832361221,0.320589274168015,0.46115055680275,1.64198672771454,0.219651907682419,0.157181531190872,0.40637069940567,0.615052282810211,0.157167598605156,0.59345543384552,-17.548059463501,-10.4213371276855,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,200
28,2020,INIAGRAPE ONE 14,INIAGRAPEONE,24633.1818181818,1.1,0.021437618881464,0.0259552970528603,0.0567574165761471,0.0501252338290215,0.105791740119457,0.295352786779404,0.368891060352325,0.380064964294434,0.39264702796936,0.422235101461411,0.192763388156891,0.195464551448822,0.119665451347828,0.553748428821564,0.722917973995209,0.306866496801376,0.745879769325256,-18.2047328948975,-11.3799390792847,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
29,2020,INIAGRAPE ONE 15,INIAGRAPEONE,26804.8333333333,3,0.0132506210356951,0.0239392518997192,0.0543669424951077,0.0456160046160221,0.101314589381218,0.294682383537292,0.368790745735168,0.376716285943985,0.392292827367783,0.453118175268173,0.105732917785645,0.188057944178581,0.11058733612299,0.562345147132874,0.735559046268463,0.324402660131454,0.769442498683929,-17.0870018005371,-10.5397844314575,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
30,2020,SABLE 14,SABLE,50314.7256097561,4.2,0.131132259964943,0.17648483812809,0.196290075778961,0.196780174970627,0.224718764424324,0.311947971582413,0.344365149736404,0.350919216871262,0.361535280942917,0.431993782520294,0.390629529953003,0.246818587183952,0.154579311609268,0.312432527542114,0.274572879076004,0.15794275701046,0.270872354507446,-17.6570339202881,-10.7004890441895,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,81,180,30,28.8,200
31,2020,SABLE 16,SABLE,40519.8267008986,1.9,0.0451884567737579,0.0496620945632458,0.0784937739372253,0.0991983711719513,0.142664656043053,0.23787958920002,0.276424020528793,0.290745764970779,0.307746559381485,0.412473320960999,0.150992020964622,0.264222800731659,0.193381771445274,0.316915839910507,0.56140673160553,0.0380623079836369,0.475082546472549,-18.1235542297363,-10.9863052368164,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,0,60,30,0,200
