id,Year,Field,Variety,Kg_He,Area_He,B1_max,B2_max,B3_max,B4_max,B5_max,B6_max,B7_max,B8_max,B8A_max,B9_max,B10_max,B11_max,B12_max,EVI_max,GNDVI_max,NDMI_max,NDVI_max,VH_max,VV_max,min_Temp,max_Temp,mean_Temp,sum_Temp,median_Temp,stdv_Temp,min_Hum,max_Hum,mean_Hum,sum_Hum,median_Hum,stdv_Hum,min_GGD,max_GGD,mean_GGD,sum_GGD,median_GGD,stdv_GGD,min_Evapo,max_Evapo,mean_Evapo,sum_Evapo,median_Evapo,stdv_Evapo,N.Unit.He,K20.Unit.He,P.Unit.He,CaO.Unit.He,MgO.Unit.He
34,2020,THOMPSON LORETO,THOMPSON,35878,12,0.710570514202118,0.776909396052361,0.436846546828747,0.866727516055107,0.0611447561532259,0.071924364194274,0.0923017486929893,0.119524661451578,0.154036469757557,0.352409891784191,0.44117721170187,0.447405152022838,0.466374970972538,0.611717656254768,5.51552379131317,0.278451055288315,0.222910910844803,-14.5716037750244,-8.04493010044098,8.9,24.4,18.2021739130435,1674.6,18.55,3.33479749655781,40.8,79,56.6326086956522,5210.2,56.1,7.84239126875415,0,14.4,8.21847826086957,756.1,8.5,3.29441516588855,1.5,6.4,4.58913043478261,422.2,4.8,1.18102735327063,50,60,30,29.5,100
