id,Year,Field,Variety,Kg_He,Area_He,B1_max,B2_max,B3_max,B4_max,B5_max,B6_max,B7_max,B8_max,B8A_max,B9_max,B10_max,B11_max,B12_max,EVI_max,GNDVI_max,NDMI_max,NDVI_max,VH_max,VV_max,min_Temp,max_Temp,mean_Temp,sum_Temp,median_Temp,stdv_Temp,min_Hum,max_Hum,mean_Hum,sum_Hum,median_Hum,stdv_Hum,min_GGD,max_GGD,mean_GGD,sum_GGD,median_GGD,stdv_GGD,min_Evapo,max_Evapo,mean_Evapo,sum_Evapo,median_Evapo,stdv_Evapo,N.Unit.He,K20.Unit.He,P.Unit.He,CaO.Unit.He,MgO.Unit.He
11,2019,THOMPSON 07,THOMPSON,27008.0882352941,3.4,0.112322233617306,0.156067401170731,0.165682598948479,0.154331281781197,0.180316016077995,0.312867969274521,0.356195718050003,0.368636906147003,0.378226459026337,0.550751984119415,0.306068331003189,0.223872974514961,0.158868253231049,0.554981172084808,0.395481824874878,0.31806218624115,0.473082274198532,-14.7829751968384,-7.97154903411865,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
12,2019,THOMPSON 08,THOMPSON,30371.9117647059,3.4,0.0997016355395317,0.20002244412899,0.240120604634285,0.215022251009941,0.240835011005402,0.380975872278214,0.432303041219711,0.443279564380646,0.450638085603714,0.591208815574646,0.376860022544861,0.25510036945343,0.172069430351257,0.549766063690186,0.333146035671234,0.342052102088928,0.411743819713593,-14.8323650360107,-7.64570569992065,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
13,2019,THOMPSON 96,THOMPSON,27943.8421052632,9.5,0.122571691870689,0.173438638448715,0.184392288327217,0.171390548348427,0.196907460689545,0.328650444746017,0.371738761663437,0.379448682069778,0.391360938549042,0.546108305454254,0.362612545490265,0.248342275619507,0.170966774225235,0.566494643688202,0.375281244516373,0.312926709651947,0.452353030443192,-14.5051412582397,-7.68926858901978,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,40
14,2019,CRIMSON 99-00,CRIMSON,53384.9590163934,12.2,0.051958791911602,0.0601907223463058,0.0775114074349403,0.106288552284241,0.136421471834183,0.389019638299942,0.474191278219223,0.477412194013596,0.493257194757462,0.516798257827759,0.511951982975006,0.312049388885498,0.254635959863663,0.731634974479675,0.787989497184753,0.456362098455429,0.888649106025696,-14.3635864257812,-7.58056306838989,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,160,320,60,64,80
15,2019,CRIMSON 04,CRIMSON,61283.5416666667,2.4,0.0636240392923355,0.0643015950918198,0.0834999680519104,0.110588811337948,0.144444689154625,0.385852307081223,0.469782084226608,0.475350856781006,0.48945552110672,0.537482857704163,0.470990866422653,0.306582421064377,0.251122891902924,0.720912516117096,0.773338079452515,0.444590389728546,0.872654616832733,-14.4743375778198,-7.52706813812256,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,80,160,30,32,40
16,2019,TIMCO 14 CR,TIMCO,50073.0487804878,4.1,0.0588547736406326,0.0727092623710632,0.0919193178415298,0.121524833142757,0.145625442266464,0.36207589507103,0.4542555809021,0.463741153478622,0.473305553197861,0.517232418060303,0.497230589389801,0.264701873064041,0.241365507245064,0.71638023853302,0.812876284122467,0.443536877632141,0.888496041297913,-14.7550659179688,-7.77910900115967,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,113,100,30,14.4,50
17,2019,INIAGRAPE ONE 14,INIAGRAPEONE,46748.1818181818,1.1,0.0535850040614605,0.0646379664540291,0.0847730711102486,0.116250202059746,0.144467011094093,0.300044536590576,0.366351008415222,0.37917372584343,0.388602256774902,0.503564298152924,0.249626383185387,0.297302007675171,0.251857727766037,0.571701765060425,0.756014585494995,0.353667408227921,0.800921499729156,-15.3543891906738,-9.06641101837158,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,158,200,30,62.4,0
19,2019,SABLE 14,SABLE,34794.4047619048,4.2,0.157071053981781,0.199107781052589,0.212660312652588,0.206618145108223,0.231107071042061,0.40921550989151,0.473361939191818,0.473094701766968,0.491906493902206,0.473776310682297,0.274752467870712,0.316323131322861,0.244542822241783,0.661685943603516,0.418011039495468,0.377283900976181,0.468465059995651,-15.0636911392212,-8.14256954193115,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
20,2019,SABLE 16,SABLE,8711.25,1.9,0.0741985812783241,0.0738864094018936,0.09318558126688,0.125750184059143,0.150462538003922,0.315759420394897,0.378918468952179,0.378381550312042,0.399774134159088,0.426064163446426,0.340069770812988,0.274549722671509,0.241429284214973,0.551854074001312,0.699172377586365,0.325817823410034,0.758992671966553,-14.16721534729,-7.5523567199707,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
21,2020,THOMPSON 00,THOMPSON,37807.8645833333,9.6,0.0980831235647202,0.122226394712925,0.138387009501457,0.155656963586807,0.190428107976913,0.243184566497803,0.271315306425095,0.281244486570358,0.292534083127975,0.516948103904724,6.49955224990845,0.276392757892609,0.186405047774315,0.321459829807281,0.417968064546585,0.161420032382011,0.413281202316284,-14.4796676635742,-7.89693689346313,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
22,2020,THOMPSON 07,THOMPSON,38150.5882352941,3.4,0.117250800132751,0.152637824416161,0.167136967182159,0.149384841322899,0.188346028327942,0.331918030977249,0.390067309141159,0.404803156852722,0.415371000766754,0.550171673297882,0.148655831813812,0.205997228622437,0.124542608857155,0.55611515045166,0.441513538360596,0.3341204226017,0.489756554365158,-14.3917551040649,-7.71329164505005,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
23,2020,THOMPSON 08,THOMPSON,34097.5,3.4,0.121960259974003,0.195895835757256,0.223622381687164,0.201572209596634,0.238943666219711,0.365360587835312,0.418896704912186,0.432574391365051,0.43976354598999,0.605347096920013,0.275777399539948,0.234300702810287,0.141840755939484,0.503533840179443,0.351723074913025,0.314970344305038,0.39484629034996,-14.4138126373291,-7.78288269042969,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
24,2020,THOMPSON 96,THOMPSON,36522.8947368421,9.5,0.134209766983986,0.172673687338829,0.185890108346939,0.168379560112953,0.206676721572876,0.336099863052368,0.387187391519547,0.397773861885071,0.408625155687332,0.57286137342453,0.189840942621231,0.2155941426754,0.131912589073181,0.523231208324432,0.401990056037903,0.322370976209641,0.446929156780243,-14.4474859237671,-7.75294923782349,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
25,2020,CRIMSON 99-00,CRIMSON,52419.7592373489,12.2,0.0663863569498062,0.0733106061816216,0.0899321958422661,0.119397483766079,0.1529620885849,0.236988708376884,0.276535779237747,0.289019256830215,0.303059130907059,0.50825160741806,6.35836601257324,0.299263834953308,0.236303046345711,0.380144447088242,0.631198704242706,0.0901264324784279,0.592965841293335,-13.9788007736206,-7.45846128463745,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,160,320,60,64,300
26,2020,CRIMSON 04,CRIMSON,52500.7656182423,2.4,0.0564942955970764,0.057736124843359,0.0794432088732719,0.0976155325770378,0.140549317002296,0.269370019435883,0.312544137239456,0.326137483119965,0.334862679243088,0.495215088129044,3.90584707260132,0.270843952894211,0.203037053346634,0.468974053859711,0.669049620628357,0.195785149931908,0.690255701541901,-13.8636236190796,-7.41950654983521,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,100
27,2020,TIMCO 14 CR,TIMCO,74931.2195121951,4.1,0.0709587335586548,0.0842882916331291,0.102429032325745,0.137256488204002,0.166451781988144,0.294898092746735,0.359298646450043,0.372102200984955,0.380197256803513,0.57870227098465,6.55452728271484,0.295349031686783,0.248343631625175,0.553112030029297,0.72513335943222,0.306828498840332,0.758253514766693,-14.4003772735596,-7.75210285186768,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,200
28,2020,INIAGRAPE ONE 14,INIAGRAPEONE,24633.1818181818,1.1,0.039648462086916,0.0515351220965385,0.0766139850020409,0.105016648769379,0.139818757772446,0.339481145143509,0.437579363584518,0.444177746772766,0.459139674901962,0.512588143348694,1.00082743167877,0.272474884986877,0.21328803896904,0.680380463600159,0.803415894508362,0.432940244674683,0.863367021083832,-15.1400918960571,-8.39119529724121,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
29,2020,INIAGRAPE ONE 15,INIAGRAPEONE,26804.8333333333,3,0.0340361706912518,0.0513151250779629,0.0772107243537903,0.102946907281876,0.138016045093536,0.337397009134293,0.437319934368134,0.443036317825317,0.459556728601456,0.570788264274597,0.524523258209229,0.258172273635864,0.204212129116058,0.697043836116791,0.817592620849609,0.443060636520386,0.886482238769531,-13.8260812759399,-7.63434171676636,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
30,2020,SABLE 14,SABLE,50314.7256097561,4.2,0.138265654444695,0.183410108089447,0.202792778611183,0.204483702778816,0.231241494417191,0.333343237638474,0.372388869524002,0.379087924957275,0.390754759311676,0.461006641387939,0.712250590324402,0.256331592798233,0.172180131077766,0.370188415050507,0.307156503200531,0.196217194199562,0.308887779712677,-14.7631998062134,-7.60059118270874,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,81,180,30,28.8,200
31,2020,SABLE 16,SABLE,40519.8267008986,1.9,0.0482713803648949,0.0548622794449329,0.0823961421847343,0.111077934503555,0.149792492389679,0.256522566080093,0.303011476993561,0.317115902900696,0.333676427602768,0.440401166677475,0.184832334518433,0.278155505657196,0.212823241949081,0.377241879701614,0.596554517745972,0.098672017455101,0.53750067949295,-14.5291814804077,-7.97663354873657,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,0,60,30,0,200
